"Latest: Time (min)";"Latest: Temperatur metall (°C)";"Latest: Temperatur svart (°C)"
10,2166666667;24,3623046035;26,4988517083
10,2333333333;24,3521507981;26,4684132865
10,25;24,3448979951;26,4423236602
10,2666666667;24,3376451211;26,4176838231
10,2833333333;24,3303921756;26,4060887245
10,3;24,3173366926;26,3814493844
10,3166666667;24,3057316219;26,3539116777
10,3333333333;24,2970276963;26,3350703101
10,35;24,2912250205;26,3147797996
10,3666666667;24,2839716094;26,2944894817
10,3833333333;24,2752674182;26,2626050673
10,4;24,2694645646;26,2423152097
10,4166666667;24,2607601943;26,2336196075
10,4333333333;24,2535064696;26,2133299839
10,45;24,2477034355;26,1901420312
10,4666666667;24,2448019003;26,1597081304
10,4833333333;24,2404495746;26,1394190326
10,5;24,2317448408;26,1205792696
10,5166666667;24,2230399966;26,1046380124
10,5333333333;24,218687533;26,0727557045
10,55;24,2041791194;26,0524670954
10,5666666667;24,1998265345;26,0466703675
10,5833333333;24,1853177147;26,023483529
10,6;24,1780631865;26,0031951344
10,6166666667;24,1766122714;25,9829068151
10,6333333333;24,1635538919;25,955372774
10,65;24,1533971954;25,9495761479
10,6666666667;24,1504952531;25,9263896863
10,6833333333;24,1490442772;25,8988558406
10,7;24,1461423156;25,8800169328
10,7166666667;24,137436353;25,8568306179
10,7333333333;24,1272792487;25,8394408995
10,75;24,1185730316;25,8321951867
10,7666666667;24,1040624064;25,809008913
10,7833333333;24,1011602416;25,7930683519
10,8;24,0982580636;25,7655346473
10,8166666667;24,0866492179;25,7466957824
10,8333333333;24,0808447146;25,7351026259
10,85;24,0793935804;25,7191620214
10,8666666667;24,0779424428;25,6916282012
10,8833333333;24,0692355465;25,6742383808
10,9;24,0590773466;25,6597468364
10,9166666667;24,0547237813;25,6409077866
10,9333333333;24,0474677707;25,6336619844
10,95;24,0416629006;25,6133736932
10,9666666667;24,0373092118;25,5872886402
10,9833333333;24,0315042451;25,5698985305
11;24,0227966912;25,5612034515
11,0166666667;24,0111864244;25,5423640548
11,0333333333;24,0024785772;25,5235245727
11,05;23,9937706033;25,5003373912
11,0666666667;23,9850625021;25,4829469071
11,0833333333;23,9836111395;25,472802417
11,1;23,9821597733;25,4612086756
11,1166666667;23,9792570303;25,4481656657
11,1333333333;23,9705487155;25,4249779536
11,15;23,9618402717;25,4090362934
11,1666666667;23,9574860013;25,382949739
11,1833333333;23,9487773628;25,3713556311
11,2;23,9429715314;25,3554136449
11,2166666667;23,934262675;25,3467179721
11,2333333333;23,9226506618;25,3235293537
11,25;23,9139414974;25,3046884265
11,2666666667;23,9110384131;25,2887459761
11,2833333333;23,9066837589;25,272803405
11,3;23,896522769;25,2583100507
11,3166666667;23,8892648072;25,2554113672
11,3333333333;23,8892648072;25,2365698201
11,35;23,8878132037;25,2206268278
11,3666666667;23,8849099853;25,1959873875
11,3833333333;23,8791035035;25,1858416375
11,4;23,8689420152;25,1771452337
11,4166666667;23,8660386988;25,1626511299
11,4333333333;23,8602320206;25,1409097403
11,45;23,8573286586;25,1191680616
11,4666666667;23,8471667718;25,1075723781
11,4833333333;23,8413598951;25,0901786904
11,5;23,8384564338;25,0756837987
11,5166666667;23,831197713;25,0669867961
11,5333333333;23,8224871208;25,0553907124
11,55;23,8181317723;25,0408954771
11,5666666667;23,8050655168;25,0220514496
11,5833333333;23,796354504;25,0032071658
